# source, target, time
28,124,1353326120
28,124,1353326160
28,124,1353326220
28,124,1353326240
28,124,1353326260
28,124,1353326300
28,124,1353326340
28,124,1353326360
28,124,1353326520
28,124,1353326540
28,124,1353326560
28,124,1353326620
28,114,1353326660
28,124,1353326680
28,124,1353326720
28,124,1353333920
28,124,1353333940
28,124,1353334180
28,124,1353334200
28,128,1353334200
28,113,1353334220
28,124,1353340020
28,124,1353340220
28,118,1353397540
28,118,1353397940
28,118,1353398000
28,118,1353398080
28,118,1353398120
28,118,1353398140
28,118,1353398160
28,118,1353398200
28,124,1353401960
28,124,1353401980
28,118,1353402180
28,118,1353402200
28,118,1353402220
28,124,1353402280
28,118,1353402380
28,118,1353402440
28,118,1353402480
28,118,1353402500
28,118,1353402520
28,118,1353402540
28,118,1353402560
28,118,1353402580
28,118,1353402600
28,118,1353402620
28,118,1353402640
28,118,1353402660
28,118,1353402680
28,118,1353402700
28,124,1353427660
28,99,1353427660
28,124,1353427720
28,128,1353427720
28,124,1353427740
28,124,1353427760
28,124,1353427780
28,118,1353495940
28,118,1353495960
28,118,1353495980
28,118,1353504840
28,114,1353512900
28,124,1353570480
28,124,1353570500
28,124,1353570520
28,124,1353570540
28,124,1353570560
28,124,1353570620
28,124,1353570740
28,124,1353570820
28,124,1353570940
28,124,1353571140
28,124,1353571160
28,124,1353571180
28,128,1353571180
28,124,1353571200
28,128,1353571200
28,124,1353571220
28,128,1353571220
28,128,1353571240
28,128,1353573980
28,128,1353574900
28,128,1353575140
28,124,1353576700
28,124,1354014620
28,76,1354024780
29,74,1353318120
29,74,1353318200
29,74,1353318220
29,74,1353318340
29,74,1353318460
29,74,1353318600
29,74,1353318620
29,74,1353318640
29,74,1353318660
29,74,1353318680
29,74,1353318700
29,74,1353318720
29,74,1353318780
29,74,1353318840
29,74,1353318920
29,70,1353318980
29,70,1353321420
29,144,1353322920
29,144,1353322940
29,47,1353323040
29,144,1353323080
29,144,1353323100
29,47,1353323120
29,144,1353323120
29,144,1353323140
29,144,1353323160
29,144,1353323180
29,144,1353323200
29,144,1353323240
29,47,1353323300
29,47,1353324380
29,40,1353333840
29,40,1353333860
29,47,1353390300
29,47,1353390320
29,47,1353390360
29,47,1353390420
29,46,1353398420
29,74,1353402660
29,74,1353402680
29,74,1353403120
29,74,1353403140
29,74,1353403160
29,74,1353403200
29,74,1353403380
29,74,1353403480
29,74,1353403700
29,73,1353405220
29,74,1353405580
29,42,1353411200
29,71,1353411220
29,33,1353411220
29,33,1353411240
29,42,1353411260
29,33,1353411260
29,71,1353411260
29,33,1353411280
29,33,1353411300
29,71,1353411300
29,33,1353411320
29,33,1353411340
29,33,1353411360
29,33,1353411380
29,33,1353411400
29,33,1353411420
29,33,1353411440
29,33,1353411460
29,33,1353411480
29,33,1353411500
29,33,1353411520
29,33,1353411560
29,33,1353411580
29,33,1353411600
29,33,1353411640
29,33,1353411660
29,33,1353411680
29,33,1353411700
29,33,1353411740
29,33,1353411760
29,33,1353411780
29,33,1353411800
29,33,1353411820
29,33,1353411840
29,33,1353411860
29,33,1353411880
29,33,1353411900
29,33,1353411920
29,33,1353411940
29,33,1353411960
29,33,1353411980
29,33,1353412000
29,33,1353412020
29,33,1353412040
29,33,1353412060
29,33,1353412080
29,33,1353412100
29,33,1353412120
29,33,1353412140
29,33,1353412160
29,33,1353412180
29,33,1353412220
29,33,1353412240
29,33,1353412660
29,33,1353412680
29,33,1353412700
29,33,1353412720
29,33,1353412800
29,33,1353412820
29,33,1353412920
29,33,1353412940
29,34,1353413180
29,74,1353420180
29,49,1353420340
29,65,1353420340
29,65,1353420360
29,73,1353420400
29,73,1353420560
29,73,1353420600
29,65,1353420600
29,49,1353420640
29,73,1353420640
29,73,1353420700
29,73,1353420720
29,73,1353420740
29,73,1353420760
29,65,1353420760
29,49,1353420860
29,49,1353420880
29,73,1353420880
29,47,1353421220
29,71,1353484220
29,127,1353494200
29,86,1353495400
29,68,1353562900
29,37,1353563120
29,37,1353569940
29,46,1353570420
29,52,1353570420
29,68,1353570720
29,68,1353570740
29,68,1353570760
29,68,1353570780
29,92,1353570780
29,68,1353570820
29,68,1353571040
29,68,1353571060
29,68,1353571080
29,68,1353571100
29,68,1353571200
29,68,1353571240
29,68,1353571260
29,141,1353571280
29,128,1353571280
29,68,1353571280
29,68,1353571300
29,128,1353571300
29,128,1353571320
29,68,1353571360
29,42,1353571400
29,37,1353571820
29,62,1353578420
29,47,1353578460
29,30,1353578460
29,49,1353578480
29,68,1353582100
29,68,1353582120
29,45,1353582120
29,45,1353582160
29,47,1353582180
29,37,1353583600
29,37,1353583620
29,37,1353583640
29,37,1353583660
29,37,1353583680
29,37,1353583700
29,37,1353583720
29,37,1353583740
29,37,1353583760
29,37,1353583780
29,37,1353583800
29,37,1353583820
29,37,1353583840
29,37,1353583860
29,37,1353583880
29,37,1353583900
29,37,1353584100
29,37,1353584200
29,37,1353584220
29,37,1353584240
29,37,1353584260
29,37,1353584340
29,37,1353586320
29,37,1353586340
29,37,1353586380
29,37,1353586420
29,37,1353587080
29,37,1353587180
29,37,1353587340
29,73,1353588820
29,37,1353589140
29,47,1353589160
29,37,1353589160
29,37,1353589180
29,71,1353589180
29,45,1353589440
29,68,1353589440
29,45,1353589460
29,37,1353590700
29,37,1353590720
29,37,1353590800
29,37,1353590820
29,37,1353590840
29,37,1353590880
29,37,1353591020
29,37,1353591340
29,37,1353591420
29,74,1353592760
29,71,1353592780
29,62,1353592800
29,30,1353592820
29,30,1353592840
29,68,1353593360
29,47,1353593360
29,47,1353593380
29,47,1353596800
29,47,1353596840
29,118,1353597040
29,47,1353597080
29,47,1353597100
29,49,1353649360
29,53,1353649360
29,37,1353649360
29,37,1353649460
29,37,1353649480
29,37,1353649500
29,37,1353649520
29,37,1353649540
29,37,1353649660
29,37,1353649680
29,37,1353649860
29,37,1353650200
29,37,1353650220
29,37,1353650240
29,37,1353650260
29,37,1353650860
29,37,1353651340
29,37,1353656700
29,62,1353656720
29,62,1353656760
29,49,1353656780
29,168,1353657500
29,60,1353657580
29,37,1353657620
29,30,1353657620
29,74,1353657700
29,37,1353657700
29,46,1353657720
29,74,1353657800
29,74,1353657820
29,62,1353657820
29,37,1353657960
29,37,1353658760
29,37,1353658820
29,37,1353658840
29,37,1353659460
29,37,1353659480
29,37,1353659520
29,37,1353659920
29,37,1353660060
29,37,1353660080
29,37,1353660120
29,37,1353660520
29,37,1353660740
29,37,1353660760
29,37,1353661240
29,37,1353661260
29,37,1353662180
29,37,1353662240
29,37,1353662260
29,37,1353662600
29,37,1353662620
29,37,1353664640
29,74,1353664800
29,62,1353668540
29,49,1353668560
29,46,1353673420
29,46,1353673440
29,95,1353675840
29,80,1353675840
29,68,1353675900
29,68,1353675920
29,68,1353676020
29,68,1353676040
29,68,1353676060
29,47,1353676080
29,68,1353676080
29,47,1353676100
29,68,1353676100
29,71,1353676100
29,47,1353676180
29,68,1353676200
29,68,1353676220
29,37,1353676300
29,68,1353676320
29,42,1353676360
29,47,1353680840
29,47,1353682260
29,47,1353683080
29,47,1353683120
29,61,1353683180
29,30,1353683220
29,30,1353683300
29,37,1353908360
29,40,1353908420
29,37,1353908740
29,37,1353908760
29,73,1353911820
29,73,1353911840
29,53,1353915960
29,40,1353915960
29,62,1353923580
29,74,1353923620
29,37,1353931300
29,30,1353931300
29,53,1353931300
29,46,1353931320
29,37,1353931400
29,37,1353932560
29,37,1353932580
29,37,1353932640
29,37,1353933400
29,37,1353933480
29,37,1353933600
29,37,1353933920
29,37,1353933940
29,37,1353933960
29,37,1353933980
29,37,1353934000
29,37,1353934020
29,37,1353934040
29,37,1353934060
29,37,1353934080
29,37,1353934100
29,37,1353934960
29,37,1353935240
29,37,1353935280
29,37,1353935300
29,37,1353935340
29,37,1353935360
29,37,1353935400
29,37,1353935420
29,37,1353935460
29,37,1353935480
29,42,1353938020
29,47,1353938440
29,74,1353938460
29,52,1353938480
29,60,1353938500
29,37,1354012260
29,122,1354012560
29,30,1354012640
29,47,1354014200
29,47,1354015880
29,47,1354017780
29,73,1354019380
29,73,1354020880
29,73,1354021160
29,40,1354022420
29,40,1354022460
29,40,1354022500
29,40,1354022540
29,40,1354022560
29,40,1354022600
29,40,1354022620
29,40,1354022640
29,40,1354023700
29,55,1354024980
30,33,1353304260
30,33,1353304400
30,33,1353305040
30,33,1353305060
30,33,1353305660
30,33,1353307960
30,33,1353307980
30,33,1353308000
30,33,1353308020
30,33,1353308040
30,33,1353310360
30,33,1353310620
30,33,1353310640
30,33,1353311280
30,33,1353311300
30,33,1353311320
30,33,1353311340
30,142,1353311500
30,142,1353311520
30,111,1353311600
30,111,1353311620
30,111,1353311660
30,122,1353311700
30,126,1353311740
30,122,1353311740
30,122,1353311780
30,131,1353311980
30,127,1353312000
30,122,1353321800
30,46,1353326520
30,171,1353326540
30,44,1353326560
30,44,1353326580
30,73,1353326600
30,73,1353326620
30,90,1353484180
30,69,1353484180
30,70,1353484380
30,142,1353496020
30,142,1353496040
30,119,1353570460
30,143,1353570720
30,127,1353570780
30,99,1353570800
30,142,1353570900
30,119,1353570900
30,119,1353570940
30,127,1353570940
30,119,1353570960
30,127,1353570960
30,119,1353570980
30,127,1353570980
30,127,1353571000
30,119,1353571000
30,143,1353571000
30,119,1353571020
30,143,1353571020
30,127,1353571020
30,119,1353571040
30,143,1353571040
30,127,1353571040
30,119,1353571060
30,143,1353571060
30,127,1353571060
30,127,1353571080
30,119,1353571080
30,127,1353571100
30,119,1353571120
30,127,1353571120
30,119,1353571140
30,143,1353571140
30,127,1353571160
30,119,1353571180
30,127,1353571180
30,119,1353571200
30,127,1353571200
30,127,1353571220
30,73,1353571280
30,127,1353579540
30,60,1353581900
30,142,1353581920
30,60,1353581920
30,119,1353581920
30,119,1353582100
30,119,1353582120
30,46,1353649680
30,46,1353649720
30,46,1353649740
30,46,1353649760
30,60,1353649780
30,46,1353649780
30,46,1353649820
30,46,1353649840
30,46,1353649860
30,46,1353649960
30,46,1353649980
30,46,1353650000
30,46,1353650020
30,46,1353650860
30,46,1353651080
30,46,1353651100
30,46,1353651140
30,46,1353651860
30,46,1353652220
30,46,1353652240
30,46,1353652340
30,46,1353652360
30,46,1353652380
30,46,1353652400
30,46,1353652420
30,46,1353652440
30,46,1353652680
30,46,1353652700
30,46,1353652720
30,46,1353652740
30,46,1353652760
30,46,1353652780
30,46,1353652800
30,46,1353652820
30,46,1353652840
30,46,1353652860
30,46,1353652880
30,46,1353652900
30,46,1353652920
30,46,1353652940
30,46,1353653080
30,46,1353653100
30,46,1353653120
30,46,1353653220
30,46,1353653240
30,46,1353653300
30,60,1353653400
30,46,1353653420
30,46,1353653440
30,46,1353653460
30,46,1353653500
30,46,1353653560
30,46,1353653620
30,46,1353653640
30,46,1353653660
30,46,1353653700
30,46,1353653720
30,46,1353653740
30,46,1353653800
30,46,1353653920
30,46,1353653940
30,46,1353653960
30,46,1353653980
30,46,1353654000
30,46,1353654060
30,46,1353654080
30,46,1353654100
30,46,1353654120
30,46,1353654140
30,46,1353654160
30,46,1353654180
30,46,1353654200
30,46,1353654220
30,46,1353654240
30,46,1353654260
30,46,1353654280
30,46,1353654420
30,46,1353654440
30,46,1353654600
30,46,1353654620
30,46,1353654640
30,46,1353654660
30,46,1353654800
30,46,1353654820
30,46,1353654840
30,46,1353654860
30,46,1353654880
30,46,1353654900
30,46,1353654920
30,46,1353655040
30,46,1353655120
30,46,1353655180
30,46,1353655240
30,46,1353655260
30,46,1353655300
30,46,1353655320
30,46,1353655340
30,46,1353655360
30,46,1353655380
30,46,1353655400
30,46,1353655620
30,46,1353655740
30,46,1353655760
30,46,1353655780
30,46,1353655820
30,46,1353655960
30,46,1353655980
30,46,1353656000
30,46,1353656100
30,46,1353656520
30,46,1353656580
30,122,1353656960
30,122,1353657040
30,146,1353657080
30,81,1353657260
30,122,1353657260
30,81,1353657280
30,81,1353657300
30,122,1353657300
30,81,1353657340
30,122,1353657340
30,146,1353657340
30,81,1353657360
30,122,1353657360
30,81,1353657380
30,81,1353657400
30,81,1353657420
30,146,1353657420
30,81,1353657440
30,81,1353657480
30,146,1353657480
30,81,1353657500
30,146,1353657520
30,81,1353657520
30,143,1353657520
30,81,1353657540
30,60,1353657580
30,60,1353657600
30,60,1353657620
30,60,1353657660
30,60,1353657700
30,60,1353657720
30,46,1353657740
30,46,1353659920
30,46,1353660280
30,46,1353660300
30,46,1353660340
30,46,1353660360
30,46,1353660740
30,46,1353660760
30,46,1353661340
30,46,1353661540
30,46,1353661820
30,46,1353661880
30,46,1353662360
30,46,1353662500
30,46,1353662540
30,46,1353662820
30,46,1353663320
30,46,1353664800
30,62,1353668240
30,62,1353668260
30,62,1353668280
30,60,1353668320
30,60,1353668360
30,61,1353668600
30,61,1353668620
30,60,1353669000
30,60,1353671800
30,70,1353675860
30,60,1353676560
30,60,1353678300
30,60,1353678680
30,60,1353678700
30,60,1353678760
30,60,1353678780
30,60,1353678920
30,60,1353679100
30,60,1353679240
30,60,1353679320
30,60,1353679680
30,60,1353679720
30,60,1353679740
30,60,1353679840
30,60,1353679980
30,60,1353680000
30,60,1353680020
30,60,1353680060
30,60,1353680100
30,60,1353680120
30,60,1353680140
30,60,1353680180
30,60,1353680260
30,60,1353680560
30,60,1353680860
30,60,1353680880
30,60,1353681220
30,60,1353681440
30,60,1353681800
30,60,1353681840
30,60,1353682260
30,60,1353682280
30,60,1353682580
30,60,1353682600
30,60,1353683120
30,71,1353916120
30,71,1353916480
30,53,1353923680
30,70,1353923780
30,62,1353923800
30,70,1353923800
30,70,1353923820
30,62,1353923880
30,70,1353923880
30,143,1353927740
30,81,1353927860
30,127,1353928780
30,122,1353929100
30,122,1353929140
30,122,1353929240
30,122,1353929280
30,122,1353929400
30,119,1353929440
30,119,1353929460
30,119,1353929500
30,111,1353929500
30,119,1353929520
30,111,1353929520
30,119,1353929560
30,119,1353929600
30,119,1353929660
30,119,1353929680
30,119,1353929700
30,111,1353929740
30,119,1353929780
30,111,1353929780
30,119,1353929800
30,111,1353929800
30,119,1353930300
30,119,1353930400
30,119,1353930760
30,119,1353930820
30,127,1353930840
30,46,1353930920
30,46,1353930980
30,46,1353931000
30,46,1353931040
30,46,1353931060
30,46,1353931080
30,46,1353931100
30,46,1353931120
30,46,1353931140
30,46,1353931160
30,46,1353931180
30,46,1353931200
30,46,1353931220
30,75,1353931220
30,151,1353931240
30,1,1353931260
30,47,1353931300
30,73,1353931340
30,42,1353932060
30,42,1353932420
30,42,1353934800
30,42,1353934900
30,42,1353935020
30,42,1353935040
30,42,1353935100
30,42,1353935120
30,42,1353935140
30,42,1353935320
30,42,1353935380
30,42,1353935400
30,42,1353935420
30,42,1353935440
30,42,1353935560
30,42,1353935800
30,42,1353937680
30,42,1353937980
30,42,1353938360
30,71,1353938560
30,71,1353938600
30,71,1353938620
30,71,1353938780
30,71,1353938800
30,60,1354002700
30,87,1354010400
30,71,1354010400
30,71,1354010420
30,71,1354010480
30,71,1354010500
30,146,1354010500
30,71,1354010520
30,71,1354010540
30,71,1354010560
30,42,1354010800
30,71,1354015680
30,71,1354016220
30,37,1354016380
30,62,1354016760
30,62,1354016780
30,62,1354016800
30,62,1354016820
30,62,1354016840
30,62,1354016880
30,62,1354016960
30,62,1354017000
30,62,1354017040
30,62,1354017140
30,62,1354017160
30,62,1354017180
30,60,1354017500
30,70,1354024820
30,108,1354024840
31,32,1353333860
31,67,1353333860
31,32,1353333880
31,67,1353333880
31,32,1353333920
31,67,1353334200
31,67,1353412860
31,86,1353412880
31,67,1353412900
31,67,1353412920
31,67,1353412940
31,43,1353412980
31,67,1353413100
31,67,1353413120
31,67,1353413140
31,67,1353413160
31,67,1353413180
31,67,1353413260
31,67,1353413280
31,67,1353413340
31,149,1353484540
31,64,1353494220
31,64,1353494240
31,152,1353581820
31,48,1353581960
31,174,1353923960
31,174,1353923980
31,72,1353929740
31,72,1353929760
31,72,1353929780
31,72,1353929800
31,72,1353929820
31,72,1353929840
31,72,1353929880
31,72,1353929960
31,72,1353929980
31,72,1353930000
31,72,1353930020
31,72,1353930040
31,72,1353930080
31,72,1353930100
31,72,1353930120
31,72,1353930140
31,51,1353938520
31,67,1353943640
31,38,1354012900
31,67,1354017820
31,67,1354017840
32,75,1353319420
32,75,1353319440
32,75,1353319460
32,75,1353319480
32,75,1353319500
32,75,1353319520
32,75,1353319540
32,75,1353319560
32,75,1353319580
32,75,1353319600
32,75,1353319620
32,75,1353319640
32,75,1353319680
32,75,1353319700
32,75,1353319720
32,35,1353322960
32,35,1353322980
32,69,1353323080
32,69,1353323100
32,69,1353323280
32,38,1353324380
32,38,1353324940
32,38,1353324960
32,173,1353324960
32,179,1353325740
32,69,1353326080
32,69,1353326100
32,69,1353326120
32,69,1353326140
32,69,1353326160
32,69,1353326180
32,69,1353326200
32,39,1353326300
32,39,1353326320
32,39,1353326340
32,69,1353326440
32,69,1353326460
32,63,1353334060
32,63,1353334080
32,75,1353334080
32,175,1353334080
32,63,1353334100
32,75,1353334100
32,63,1353334120
32,75,1353334120
32,63,1353334140
32,63,1353334160
32,75,1353334160
32,63,1353334180
32,75,1353334180
32,35,1353334220
32,35,1353334340
32,35,1353334360
32,35,1353335400
32,35,1353335420
32,35,1353335660
32,35,1353336440
32,75,1353337320
32,75,1353337840
32,75,1353337880
32,75,1353337900
32,75,1353337940
32,165,1353338020
32,75,1353338020
32,75,1353338040
32,165,1353338060
32,75,1353338060
32,58,1353338120
32,55,1353338120
32,58,1353338140
32,55,1353338140
32,117,1353340820
32,128,1353340860
32,137,1353341640
32,167,1353389940
32,55,1353389960
32,167,1353389960
32,55,1353389980
32,167,1353390000
32,178,1353390040
32,167,1353390040
32,167,1353390060
32,75,1353390080
32,12,1353390260
32,72,1353390300
32,75,1353396920
32,64,1353397560
32,75,1353397580
32,75,1353397620
32,75,1353397680
32,137,1353397700
32,75,1353397700
32,137,1353397720
32,75,1353397720
32,137,1353397740
32,137,1353397760
32,75,1353397760
32,137,1353397780
32,75,1353397800
32,75,1353397820
32,75,1353397840
32,75,1353397860
32,75,1353397880
32,75,1353397900
32,75,1353397920
32,75,1353397940
32,75,1353397960
32,75,1353397980
32,75,1353398300
32,75,1353398320
32,75,1353398340
32,75,1353398360
32,75,1353398380
32,75,1353398400
32,75,1353398440
32,64,1353398540
32,64,1353398580
32,75,1353398600
32,64,1353408420
32,64,1353408480
32,64,1353408520
32,165,1353408660
32,165,1353408680
32,165,1353408700
32,63,1353408760
32,63,1353408780
32,63,1353408820
32,165,1353408840
32,63,1353408860
32,63,1353408900
32,63,1353408920
32,154,1353408940
32,63,1353408960
32,154,1353409000
32,63,1353409040
32,154,1353409060
32,154,1353409080
32,154,1353409100
32,63,1353409120
32,154,1353409120
32,154,1353409160
32,154,1353409180
32,63,1353409240
32,67,1353409240
32,167,1353409240
32,63,1353409260
32,167,1353409260
32,67,1353409280
32,167,1353409280
32,63,1353409320
32,67,1353409320
32,167,1353409320
32,63,1353409340
32,167,1353409340
32,63,1353409360
32,63,1353409380
32,63,1353409400
32,63,1353409420
32,63,1353409460
32,63,1353409480
32,63,1353409500
32,63,1353409520
32,63,1353409580
32,63,1353409600
32,75,1353412580
32,64,1353412860
32,75,1353420240
32,75,1353420260
32,75,1353420280
32,58,1353420300
32,58,1353420320
32,51,1353420420
32,51,1353420440
32,51,1353420460
32,51,1353420580
32,63,1353420600
32,51,1353420640
32,51,1353420740
32,55,1353420740
32,51,1353420840
32,35,1353420840
32,35,1353420860
32,55,1353420860
32,35,1353420880
32,63,1353427660
32,75,1353476340
32,75,1353476360
32,63,1353476440
32,38,1353476440
32,74,1353476540
32,75,1353476580
32,75,1353476600
32,160,1353476620
32,117,1353476620
32,75,1353476620
32,160,1353476640
32,117,1353476640
32,160,1353476660
32,117,1353476660
32,75,1353476680
32,155,1353484300
32,149,1353484440
32,72,1353484660
32,72,1353484680
32,72,1353484700
32,72,1353484720
32,48,1353485040
32,72,1353485040
32,154,1353492280
32,167,1353492280
32,63,1353494000
32,35,1353494000
32,35,1353494600
32,35,1353494680
32,35,1353494700
32,35,1353494720
32,35,1353494740
32,35,1353494760
32,75,1353494780
32,75,1353494800
32,75,1353494820
32,75,1353494840
32,75,1353494860
32,75,1353494880
32,75,1353494960
32,75,1353495000
32,75,1353495020
32,75,1353495040
32,75,1353495060
32,75,1353495100
32,75,1353495140
32,75,1353495180
32,39,1353495480
32,64,1353495720
32,64,1353495740
32,64,1353495760
32,59,1353495760
32,64,1353495780
32,64,1353495800
32,64,1353495820
32,38,1353495820
32,64,1353495840
32,38,1353495840
32,38,1353495860
32,75,1353495860
32,75,1353495880
32,38,1353495880
32,75,1353495900
32,38,1353495900
32,75,1353495920
32,75,1353495940
32,75,1353495960
32,75,1353495980
32,75,1353496100
32,75,1353496120
32,75,1353496140
32,75,1353496260
32,75,1353496280
32,75,1353496300
32,75,1353496520
32,75,1353496560
32,75,1353496580
32,75,1353496600
32,75,1353496620
32,75,1353496720
32,75,1353496740
32,75,1353496760
32,75,1353496780
32,75,1353496800
32,75,1353496820
32,75,1353496840
32,75,1353496860
32,75,1353496880
32,75,1353496900
32,75,1353496920
32,75,1353496940
32,75,1353496960
32,75,1353496980
32,75,1353497000
32,75,1353497020
32,75,1353497040
32,75,1353497060
32,75,1353497080
32,75,1353497100
32,75,1353497160
32,75,1353497180
32,75,1353498200
32,75,1353498220
32,75,1353498380
32,75,1353498520
32,75,1353498540
32,75,1353498560
32,75,1353498580
32,75,1353498640
32,75,1353498660
32,75,1353498680
32,75,1353498700
32,75,1353498720
32,75,1353498740
32,75,1353498760
32,75,1353498780
32,75,1353498820
32,75,1353498840
32,75,1353498900
32,75,1353498940
32,75,1353498960
32,75,1353498980
32,75,1353499000
32,75,1353499020
32,75,1353499040
32,75,1353499120
32,75,1353499140
32,75,1353499160
32,75,1353499180
32,75,1353499200
32,75,1353499240
32,63,1353499300
32,156,1353499300
32,38,1353499340
32,35,1353499560
32,63,1353506580
32,64,1353506700
32,64,1353506720
32,59,1353506720
32,64,1353506740
32,59,1353506740
32,64,1353506760
32,59,1353506760
32,64,1353506780
32,59,1353506780
32,64,1353506800
32,64,1353506840
32,64,1353506860
32,152,1353562840
32,165,1353562980
32,165,1353563000
32,165,1353563020
32,165,1353563080
32,67,1353563140
32,67,1353563200
32,75,1353570840
32,64,1353571820
32,64,1353571840
32,64,1353571880
32,64,1353571900
32,72,1353915860
32,59,1353915880
32,94,1353915940
32,75,1353915980
32,75,1353916000
32,165,1353916000
32,75,1353916020
32,156,1353916020
32,165,1353916020
32,75,1353916040
32,156,1353916040
32,165,1353916040
32,156,1353916060
32,75,1353916060
32,75,1353916080
32,165,1353916080
32,75,1353916100
32,165,1353916100
32,165,1353916120
32,75,1353916120
32,75,1353916140
32,75,1353916160
32,75,1353916180
32,175,1353916200
32,75,1353916200
32,75,1353916220
32,75,1353916240
32,75,1353916260
32,75,1353916280
32,75,1353916300
32,75,1353916320
32,75,1353916340
32,75,1353916360
32,75,1353916380
32,152,1353916460
32,152,1353916480
32,152,1353916500
32,75,1353916520
32,152,1353916520
32,75,1353916540
32,75,1353916560
32,75,1353916580
32,75,1353916600
32,75,1353916620
32,152,1353916620
32,75,1353916640
32,75,1353916660
32,75,1353916840
32,75,1353923960
32,75,1353926080
32,75,1353926180
32,75,1353926220
32,120,1353926240
32,75,1353926240
32,75,1353926340
32,75,1353926500
32,120,1353926520
32,75,1353926520
32,75,1353926540
32,120,1353926540
32,75,1353926640
32,75,1353926660
32,75,1353926720
32,75,1353926960
32,121,1353926980
32,121,1353927000
32,121,1353927040
32,72,1353927240
32,75,1353927360
32,75,1353927380
32,75,1353927400
32,75,1353927420
32,64,1353927520
32,75,1353927520
32,64,1353927540
32,75,1353927540
32,75,1353927560
32,75,1353927580
32,75,1353927600
32,59,1353927600
32,75,1353927620
32,64,1353927620
32,64,1353927640
32,64,1353927660
32,64,1353927680
32,75,1353927760
32,64,1353927760
32,75,1353927780
32,75,1353927800
32,75,1353927820
32,75,1353927860
32,69,1353927940
32,75,1353928040
32,69,1353928060
32,69,1353928080
32,75,1353928740
32,75,1353928760
32,75,1353928780
32,175,1353928780
32,175,1353928800
32,75,1353928800
32,175,1353928820
32,75,1353928820
32,75,1353928840
32,75,1353928860
32,75,1353928880
32,75,1353928900
32,175,1353928920
32,75,1353928920
32,175,1353928940
32,75,1353928940
32,75,1353928960
32,175,1353928960
32,75,1353928980
32,175,1353929000
32,75,1353929000
32,175,1353929020
32,75,1353929020
32,75,1353929040
32,75,1353929060
32,75,1353929080
32,175,1353929080
32,75,1353929100
32,75,1353929120
32,75,1353929140
32,75,1353929160
32,175,1353929180
32,75,1353929180
32,75,1353929200
32,75,1353929220
32,75,1353929240
32,75,1353929260
32,75,1353929280
32,75,1353929320
32,75,1353929340
32,69,1353929520
32,69,1353929540
32,69,1353929560
32,69,1353929660
32,69,1353929680
32,69,1353929900
32,69,1353929920
32,69,1353930000
32,69,1353930020
32,69,1353930040
32,75,1353930420
32,69,1353930560
32,69,1353930580
32,69,1353931180
32,69,1353931200
32,75,1354014480
32,75,1354014840
32,75,1354014880
32,75,1354014940
32,75,1354014960
32,75,1354014980
32,75,1354015000
32,69,1354015360
32,69,1354015400
32,75,1354015520
32,69,1354015580
32,69,1354015600
32,75,1354015640
32,69,1354015640
32,75,1354015660
32,69,1354015680
32,75,1354015700
32,75,1354015720
32,69,1354015720
32,75,1354015740
32,69,1354015740
32,69,1354015780
32,69,1354015980
32,69,1354016020
32,69,1354016740
32,69,1354016780
32,69,1354016820
32,69,1354016860
32,64,1354017420
32,75,1354024900
32,75,1354024960
32,75,1354024980
32,64,1354025000
32,75,1354025000
32,75,1354025020
32,64,1354025040
32,75,1354025040
33,53,1353311400
33,62,1353311400
33,142,1353311480
33,46,1353404480
33,42,1353405860
33,71,1353406700
33,71,1353406820
33,71,1353406840
33,71,1353407540
33,71,1353407600
33,71,1353407660
33,71,1353407680
33,71,1353407860
33,71,1353407880
33,71,1353407920
33,71,1353407940
33,71,1353407980
33,71,1353408000
33,71,1353408020
33,71,1353408060
33,71,1353408080
33,71,1353408100
33,71,1353408500
33,71,1353408520
33,71,1353408560
33,71,1353408740
33,71,1353409240
33,71,1353409260
33,71,1353409340
33,71,1353409620
33,71,1353409960
33,71,1353409980
33,71,1353410020
33,71,1353410040
33,71,1353410500
33,42,1353410980
33,71,1353411260
33,42,1353411260
33,42,1353411520
33,46,1353412560
33,46,1353412660
33,40,1353412700
34,73,1353311520
34,73,1353311540
34,87,1353312080
34,41,1353317400
34,62,1353326360
34,45,1353326520
34,40,1353333860
34,53,1353333900
34,53,1353333920
34,53,1353333940
34,53,1353333960
34,53,1353335620
34,53,1353335640
34,53,1353335660
34,53,1353335760
34,53,1353335820
34,53,1353335840
34,53,1353335860
34,53,1353335880
34,53,1353335900
34,53,1353335920
34,53,1353335940
34,53,1353336020
34,53,1353336040
34,53,1353336080
34,53,1353336360
34,53,1353336380
34,53,1353336400
34,53,1353336420
34,53,1353336440
34,53,1353336460
34,53,1353336540
34,53,1353336560
34,53,1353336580
34,53,1353336820
34,53,1353336840
34,53,1353337080
34,53,1353337140
34,53,1353337280
34,53,1353337320
34,53,1353337500
34,74,1353337620
34,53,1353337620
34,53,1353337640
34,53,1353337700
34,53,1353337720
34,53,1353337740
34,53,1353337760
34,53,1353338060
34,53,1353338120
34,42,1353390140
34,42,1353390440
34,37,1353393460
34,37,1353393560
34,70,1353396140
34,62,1353396500
34,62,1353396520
34,62,1353396540
34,62,1353396560
34,62,1353396580
34,62,1353396800
34,62,1353397260
34,62,1353397280
34,73,1353398240
34,68,1353398240
34,68,1353398260
34,42,1353398320
34,53,1353398760
34,60,1353412400
