# index, name, _pos
619,343,"array([1.04357733, 1.71146709])"
620,730,"array([1.07422509, 1.7227995 ])"
621,802,"array([1.05792047, 1.69499807])"
622,469,"array([1.07090076, 1.74939321])"
623,1352,"array([1.0526587 , 1.70323286])"
624,919,"array([1.0808892, 1.7140976])"
625,477,"array([1.11687601, 1.69324335])"
626,745,"array([0.95689114, 1.79194147])"
627,594,"array([0.91389323, 1.81599933])"
628,86,"array([1.01332056, 1.73845851])"
629,774,"array([0.91990368, 1.82433514])"
630,54,"array([1.12359029, 1.73842813])"
631,644,"array([1.17642223, 1.73909306])"
632,1386,"array([1.14669289, 1.79322721])"
633,185,"array([1.092723  , 1.71618116])"
634,662,"array([1.08018674, 1.72229773])"
635,1176,"array([1.09799656, 1.69970959])"
636,55,"array([1.17379924, 1.74301965])"
637,290,"array([1.16467155, 1.73008224])"
638,108,"array([1.18723818, 1.76179913])"
639,845,"array([1.19150245, 1.73318006])"
640,567,"array([1.19147725, 1.76438978])"
641,1105,"array([1.15357549, 1.73927032])"
642,940,"array([1.20224747, 1.68233331])"
643,305,"array([1.19252233, 1.75851715])"
644,57,"array([1.05562269, 1.72183078])"
645,82,"array([1.03719671, 1.71136567])"
646,556,"array([1.07739046, 1.70035804])"
647,1235,"array([1.05753605, 1.71611047])"
648,657,"array([1.08457262, 1.72519315])"
649,300,"array([1.05312914, 1.69016215])"
650,508,"array([1.0493878, 1.7465325])"
651,245,"array([1.06994185, 1.6975942 ])"
652,696,"array([1.06481044, 1.67709719])"
653,157,"array([1.07240215, 1.72985813])"
654,809,"array([1.15322624, 1.6516816 ])"
655,1113,"array([1.07640781, 1.74172616])"
656,60,"array([1.14612727, 1.63909373])"
657,407,"array([1.14152835, 1.68308193])"
658,872,"array([1.14401847, 1.66757335])"
659,1302,"array([1.13612975, 1.66267469])"
660,519,"array([1.14905418, 1.64912509])"
661,592,"array([1.14496485, 1.67877619])"
662,330,"array([1.13558605, 1.62002725])"
663,197,"array([1.12742597, 1.59489126])"
664,62,"array([1.2526736 , 1.66947546])"
665,513,"array([1.207717  , 1.63918345])"
666,533,"array([1.22408665, 1.63512747])"
667,63,"array([0.99424758, 1.65875608])"
668,65,"array([1.01352298, 1.62489818])"
669,1229,"array([1.00442898, 1.62236511])"
670,1055,"array([1.00125885, 1.70071676])"
671,1233,"array([1.0080185 , 1.64120511])"
672,924,"array([0.98399141, 1.69370671])"
673,225,"array([1.01551619, 1.66165771])"
674,1175,"array([1.00053896, 1.65093586])"
675,497,"array([0.96727076, 1.59940417])"
676,1239,"array([0.97164073, 1.71252258])"
677,738,"array([0.98045098, 1.64836074])"
678,123,"array([1.07283995, 1.60899432])"
679,458,"array([1.08529032, 1.66829806])"
680,64,"array([1.13143837, 1.61665562])"
681,87,"array([1.18243403, 1.64594175])"
682,537,"array([1.06852104, 1.64773069])"
683,732,"array([1.07011464, 1.65425627])"
684,1036,"array([1.19179966, 1.59249158])"
685,719,"array([1.13235847, 1.64963698])"
686,952,"array([1.01849542, 1.61150666])"
687,1217,"array([1.00055441, 1.6353658 ])"
688,233,"array([0.99567161, 1.61297464])"
689,1375,"array([1.00807864, 1.61022083])"
690,663,"array([0.91212702, 1.83239379])"
691,67,"array([0.94471993, 1.69114935])"
692,298,"array([0.9700343 , 1.70617103])"
693,105,"array([0.94169767, 1.74911417])"
694,713,"array([0.94396913, 1.66245283])"
695,1286,"array([0.97430361, 1.69051089])"
696,217,"array([0.92804637, 1.64931306])"
697,807,"array([0.95500672, 1.70331068])"
698,1384,"array([0.98277825, 1.71160748])"
699,750,"array([0.97847561, 1.70633159])"
700,575,"array([0.96200492, 1.69558329])"
701,70,"array([1.24996033, 1.7185383 ])"
702,995,"array([1.26858644, 1.70118982])"
703,403,"array([1.19548807, 1.7024624 ])"
704,1414,"array([1.24715398, 1.70521339])"
705,1297,"array([1.23185723, 1.68911026])"
706,71,"array([1.05115084, 1.62864813])"
707,885,"array([1.08177559, 1.65921461])"
708,758,"array([1.06698116, 1.67164262])"
709,130,"array([1.07311177, 1.67150485])"
710,1170,"array([1.10569584, 1.57973714])"
711,72,"array([1.00336359, 1.73145611])"
712,645,"array([0.97263891, 1.75032145])"
713,944,"array([0.98252889, 1.73911633])"
714,631,"array([0.95083305, 1.75455171])"
715,622,"array([0.96674198, 1.72844335])"
716,891,"array([0.94865133, 1.76787465])"
717,1147,"array([0.9579806, 1.7225908])"
718,1248,"array([0.96251909, 1.71431549])"
719,514,"array([0.98794815, 1.72065162])"
720,1123,"array([0.99498786, 1.73007763])"
721,1124,"array([1.02659904, 1.73248502])"
722,1099,"array([0.98541537, 1.72718385])"
723,406,"array([0.94200385, 1.72961397])"
724,1421,"array([0.95562716, 1.68707028])"
725,104,"array([1.06361253, 1.72637875])"
726,193,"array([0.98869276, 1.751448  ])"
727,647,"array([0.9503831 , 1.70842637])"
728,1174,"array([0.98698219, 1.77908106])"
729,808,"array([0.96911771, 1.77561207])"
730,1134,"array([0.99828062, 1.720158  ])"
731,258,"array([1.01200239, 1.74941091])"
732,175,"array([1.01773352, 1.73024642])"
733,865,"array([0.99724155, 1.75164521])"
734,692,"array([1.09117928, 1.6847558 ])"
735,1407,"array([1.05177517, 1.73630787])"
736,984,"array([1.17661443, 1.64189464])"
737,332,"array([1.1407254 , 1.64604372])"
738,373,"array([1.11852687, 1.65080227])"
739,413,"array([1.13342857, 1.60513966])"
740,470,"array([1.15718315, 1.63372274])"
741,436,"array([1.13638023, 1.64169171])"
742,992,"array([1.15818236, 1.61344119])"
743,411,"array([1.16640192, 1.61134954])"
744,978,"array([1.15315368, 1.59349756])"
745,648,"array([1.1184992 , 1.71157038])"
746,88,"array([1.12855437, 1.67080426])"
747,405,"array([1.08533387, 1.58662293])"
748,605,"array([1.23133345, 1.70872815])"
749,1409,"array([1.12205015, 1.66626907])"
750,1272,"array([1.1340508 , 1.65820919])"
751,1010,"array([1.08622843, 1.68184388])"
752,684,"array([1.08470755, 1.6180501 ])"
753,79,"array([1.1474525 , 1.63269107])"
754,494,"array([1.09462932, 1.65177108])"
755,344,"array([1.12201444, 1.60714127])"
756,770,"array([1.09079859, 1.614674  ])"
757,109,"array([1.10716436, 1.62860996])"
758,275,"array([1.16162432, 1.64853697])"
759,1318,"array([1.11978105, 1.6426768 ])"
760,1135,"array([1.0941902, 1.6908426])"
761,1336,"array([1.06467071, 1.65542854])"
762,279,"array([1.1230708 , 1.61731204])"
763,386,"array([1.10781606, 1.81203791])"
764,1341,"array([1.13098405, 1.76555851])"
765,535,"array([1.11704702, 1.78393412])"
766,484,"array([1.13341869, 1.72276351])"
767,1167,"array([1.12308724, 1.81195891])"
768,246,"array([1.13504711, 1.71819388])"
769,697,"array([1.13809476, 1.74684651])"
770,34,"array([1.10064133, 1.82883995])"
771,728,"array([1.10259169, 1.75583188])"
772,471,"array([1.10967806, 1.72216866])"
773,1041,"array([1.09188031, 1.75323578])"
774,1044,"array([1.10369013, 1.8011031 ])"
775,1064,"array([1.12276395, 1.7245964 ])"
776,789,"array([1.09569809, 1.80810724])"
777,1084,"array([1.10808724, 1.76010599])"
778,1091,"array([1.19166449, 1.71048268])"
779,1263,"array([1.17758663, 1.74964426])"
780,1200,"array([1.18095543, 1.74835273])"
781,665,"array([1.17673345, 1.71235225])"
782,78,"array([1.23133688, 1.65312083])"
783,1216,"array([1.31455732, 1.65376202])"
784,838,"array([1.23110035, 1.64576168])"
785,322,"array([1.22975358, 1.6617668 ])"
786,1413,"array([1.24899427, 1.65332605])"
787,326,"array([1.25477237, 1.684569  ])"
788,189,"array([1.24345043, 1.64582744])"
789,416,"array([1.26819249, 1.62454261])"
790,288,"array([1.26565338, 1.67390666])"
791,186,"array([1.21674711, 1.65261141])"
792,818,"array([1.25515888, 1.62264839])"
793,850,"array([1.24221561, 1.62755439])"
794,1231,"array([1.288329  , 1.65862014])"
795,633,"array([1.24565158, 1.6188698 ])"
796,914,"array([1.26346339, 1.63703042])"
797,1109,"array([1.17055945, 1.67214752])"
798,51,"array([1.1412848 , 1.62219202])"
799,422,"array([1.15653568, 1.66428818])"
800,445,"array([1.13975967, 1.63806913])"
801,81,"array([1.1196491 , 1.85692532])"
802,1411,"array([1.06214855, 1.70780208])"
803,144,"array([1.04471504, 1.73669   ])"
804,129,"array([1.07308215, 1.84175326])"
805,1121,"array([1.05397621, 1.81575335])"
806,85,"array([0.96466518, 1.73506086])"
807,710,"array([0.93123974, 1.73286134])"
808,958,"array([0.8992153 , 1.76086886])"
809,1406,"array([0.94857532, 1.74494263])"
810,132,"array([0.92530942, 1.77254366])"
811,125,"array([1.01839658, 1.76491269])"
812,481,"array([0.98988597, 1.64636342])"
813,1207,"array([1.02713676, 1.76857071])"
814,898,"array([1.01761697, 1.71417654])"
815,1389,"array([1.00158017, 1.83224289])"
816,440,"array([1.00961282, 1.6972695 ])"
817,425,"array([1.12291125, 1.62366154])"
818,716,"array([1.15784731, 1.64068984])"
819,870,"array([1.09218178, 1.62559447])"
820,68,"array([1.091773  , 1.60386985])"
821,1275,"array([1.07893017, 1.64999316])"
822,570,"array([1.08012364, 1.6385651 ])"
823,612,"array([0.85131521, 1.80797943])"
824,1005,"array([0.88910397, 1.80579751])"
825,1240,"array([1.07644556, 1.76827698])"
826,107,"array([1.05148384, 1.80692379])"
827,58,"array([1.06264414, 1.80776315])"
828,581,"array([1.0623008, 1.786089 ])"
829,1035,"array([1.10380441, 1.78769768])"
830,1351,"array([1.05760826, 1.72792085])"
831,93,"array([1.16934924, 1.66482546])"
832,1226,"array([1.16138749, 1.69836809])"
833,858,"array([1.12056547, 1.69909682])"
834,222,"array([1.1722496 , 1.69967565])"
835,667,"array([1.14858254, 1.685772  ])"
836,94,"array([1.20847977, 1.80463154])"
837,687,"array([1.16374874, 1.75042155])"
838,733,"array([1.15237696, 1.78237803])"
839,1319,"array([1.12405347, 1.82520815])"
840,1070,"array([1.09343454, 1.72399478])"
841,876,"array([1.13542211, 1.75659146])"
842,998,"array([1.17980652, 1.75523775])"
843,367,"array([1.17521593, 1.73325458])"
844,99,"array([1.07647756, 1.68026812])"
845,1370,"array([1.08501277, 1.70809069])"
846,135,"array([1.09646706, 1.66993457])"
847,1204,"array([1.07628512, 1.71771767])"
848,1268,"array([1.1135176 , 1.71428205])"
849,1001,"array([1.17185786, 1.72453459])"
850,402,"array([1.19163176, 1.69172568])"
851,551,"array([1.19622142, 1.74835955])"
852,1362,"array([1.16462103, 1.74147905])"
853,817,"array([1.236834  , 1.77731762])"
854,282,"array([1.09314041, 1.67955716])"
855,1278,"array([1.18755077, 1.70426487])"
856,1377,"array([1.14863464, 1.67172755])"
857,1022,"array([1.17233571, 1.71337893])"
858,140,"array([1.16480758, 1.69166055])"
859,753,"array([1.15802508, 1.72157338])"
860,950,"array([1.14721544, 1.66325781])"
861,587,"array([1.08049617, 1.69653306])"
862,1394,"array([1.18012992, 1.74143685])"
863,1128,"array([1.14038434, 1.75706393])"
864,1322,"array([1.1157323 , 1.74136998])"
865,103,"array([1.19934577, 1.65745767])"
866,1258,"array([0.98987168, 1.70387227])"
867,1292,"array([1.00046076, 1.67226562])"
868,387,"array([1.12503849, 1.7639764 ])"
869,582,"array([1.00839886, 1.68100474])"
870,179,"array([1.11306283, 1.7264869 ])"
871,646,"array([1.04378048, 1.69114178])"
872,642,"array([1.09990109, 1.71700705])"
873,396,"array([1.0533368 , 1.83023564])"
874,110,"array([1.06803583, 1.62459618])"
875,691,"array([1.0533324 , 1.62168214])"
876,791,"array([1.08634096, 1.66230376])"
877,219,"array([1.05574278, 1.60231327])"
878,884,"array([1.09078929, 1.66869148])"
879,1262,"array([1.08029679, 1.60633801])"
880,240,"array([1.0958385 , 1.60979199])"
881,266,"array([1.05676409, 1.64155679])"
882,418,"array([1.10459509, 1.6916465 ])"
883,1103,"array([1.06752749, 1.63131406])"
884,394,"array([1.07417477, 1.64151572])"
885,114,"array([0.91644668, 1.63740508])"
886,431,"array([0.88667048, 1.62386606])"
887,854,"array([0.91281334, 1.66941129])"
888,112,"array([0.95260425, 1.62114479])"
889,210,"array([0.87733977, 1.62990114])"
890,207,"array([0.9676693 , 1.63225345])"
891,847,"array([1.10423221, 1.67174266])"
892,961,"array([1.00934228, 1.70708225])"
893,741,"array([1.03303399, 1.62173477])"
894,1011,"array([1.11332267, 1.62769291])"
895,623,"array([1.06699435, 1.66068789])"
896,362,"array([1.0903163 , 1.64820663])"
897,1096,"array([1.04805782, 1.75886212])"
898,800,"array([1.04709379, 1.76661495])"
899,446,"array([1.05058873, 1.65480198])"
900,688,"array([1.04775   , 1.64824888])"
901,780,"array([1.13160895, 1.66360536])"
902,524,"array([1.04210496, 1.6979086 ])"
903,549,"array([1.05565612, 1.7651173 ])"
904,237,"array([1.04018927, 1.63338953])"
905,116,"array([0.9423603 , 1.69868195])"
906,790,"array([0.91121138, 1.65163283])"
907,701,"array([0.93737343, 1.66974785])"
908,118,"array([1.10942522, 1.76789255])"
909,546,"array([1.06070413, 1.77683891])"
910,668,"array([1.15071317, 1.76943013])"
911,1197,"array([1.08965384, 1.78079613])"
912,492,"array([1.11164283, 1.71058605])"
913,121,"array([1.11125879, 1.56493887])"
914,117,"array([1.11929757, 1.6286385 ])"
915,280,"array([1.1524371 , 1.66282417])"
916,161,"array([1.15522434, 1.6472063 ])"
917,609,"array([1.05894838, 1.66037592])"
918,993,"array([1.13993993, 1.66600033])"
919,1213,"array([1.06459159, 1.75469432])"
920,314,"array([1.0756    , 1.59145487])"
921,1185,"array([1.02692778, 1.58618692])"
922,512,"array([1.09432049, 1.53931546])"
923,901,"array([1.09014625, 1.59420691])"
924,124,"array([1.06391305, 1.64392751])"
925,1088,"array([1.09226146, 1.65894225])"
926,572,"array([1.08281973, 1.598355  ])"
927,779,"array([1.0679757 , 1.63806889])"
928,1156,"array([1.03790576, 1.59613908])"
929,1077,"array([1.10540791, 1.70489118])"
930,868,"array([1.07491415, 1.64710806])"
931,903,"array([1.11666154, 1.61304419])"
932,1045,"array([1.04884144, 1.72150698])"
933,1321,"array([1.04419725, 1.83974736])"
934,126,"array([1.08391495, 1.64376786])"
935,127,"array([0.90247972, 1.74268116])"
936,1410,"array([0.91836612, 1.74852138])"
937,1401,"array([0.90831566, 1.7146651 ])"
938,1072,"array([0.9134885 , 1.72259177])"
939,428,"array([0.96128802, 1.7548254 ])"
940,350,"array([0.91010873, 1.74632559])"
941,867,"array([0.94837457, 1.72005021])"
942,1102,"array([0.92206654, 1.72170084])"
943,128,"array([1.14617508, 1.65558241])"
944,788,"array([1.17688005, 1.66458811])"
945,379,"array([1.23856377, 1.68295848])"
946,429,"array([1.15226347, 1.69552432])"
947,604,"array([1.16299426, 1.62830364])"
948,933,"array([1.17065205, 1.67859623])"
949,510,"array([1.07200009, 1.79895943])"
950,1359,"array([1.07836623, 1.69140142])"
951,1246,"array([1.06053514, 1.70184771])"
952,349,"array([1.0553381 , 1.68568232])"
953,539,"array([1.07676386, 1.68707052])"
954,323,"array([1.06747574, 1.6923088 ])"
955,134,"array([1.18035237, 1.79704367])"
956,1002,"array([1.10430331, 1.72811045])"
957,375,"array([1.14970642, 1.72164107])"
958,1125,"array([1.16113431, 1.70348711])"
959,1162,"array([1.20534229, 1.74126902])"
960,500,"array([1.12766412, 1.70654234])"
961,139,"array([0.97741706, 1.69905157])"
962,1025,"array([1.18183539, 1.73635733])"
963,1073,"array([1.15218921, 1.64278197])"
964,433,"array([1.2114207 , 1.76036916])"
965,913,"array([1.11023661, 1.79631703])"
966,1347,"array([1.22085498, 1.72104075])"
967,448,"array([1.13697368, 1.70320593])"
968,899,"array([1.20955279, 1.68990545])"
969,195,"array([1.20232408, 1.68783623])"
970,1187,"array([1.17335866, 1.77921253])"
971,1402,"array([1.06521937, 1.68277498])"
972,814,"array([1.08661933, 1.74133147])"
973,823,"array([1.13691933, 1.59182364])"
974,1371,"array([1.18648029, 1.74816784])"
975,464,"array([1.16712555, 1.76573624])"
976,949,"array([1.12220953, 1.74733811])"
977,801,"array([1.18182213, 1.76891081])"
978,573,"array([1.12590158, 1.63002989])"
979,138,"array([1.09711032, 1.70602702])"
980,1166,"array([1.10311766, 1.65634493])"
981,1112,"array([1.19773574, 1.6961625 ])"
982,649,"array([1.20522505, 1.64820763])"
983,586,"array([1.09856673, 1.69331106])"
984,529,"array([1.14201952, 1.74991965])"
985,1312,"array([1.18389082, 1.71226284])"
986,598,"array([1.12956986, 1.75956776])"
987,1046,"array([1.22873526, 1.72816862])"
988,439,"array([1.1080666 , 1.75342425])"
989,329,"array([1.21334667, 1.70797029])"
990,334,"array([1.16092311, 1.76085648])"
991,711,"array([1.14662557, 1.73807458])"
992,734,"array([1.1965479 , 1.68092718])"
993,520,"array([1.13904811, 1.68723425])"
994,427,"array([1.08176242, 1.74427698])"
995,1039,"array([0.93860954, 1.6796988 ])"
996,923,"array([0.90955292, 1.75906455])"
997,1094,"array([0.922494  , 1.66137297])"
998,1177,"array([0.9195473 , 1.71422734])"
999,754,"array([1.15156025, 1.60449148])"
1000,755,"array([1.09822553, 1.59880277])"
1001,1345,"array([1.15558513, 1.56821223])"
1002,263,"array([1.16853252, 1.62465419])"
1003,289,"array([1.13451475, 1.6261314 ])"
1004,1190,"array([1.11323982, 1.63446246])"
1005,274,"array([1.12806189, 1.61090041])"
1006,488,"array([1.10616379, 1.59865449])"
1007,887,"array([1.1135138 , 1.59527258])"
1008,1301,"array([1.16992023, 1.65877035])"
1009,142,"array([1.23702673, 1.66568734])"
1010,163,"array([1.21406396, 1.63993781])"
1011,143,"array([1.21789331, 1.66435343])"
1012,531,"array([1.21383925, 1.67332645])"
1013,907,"array([1.17153335, 1.63706434])"
1014,796,"array([1.20560343, 1.65977585])"
1015,1238,"array([1.2618552 , 1.64499646])"
1016,1095,"array([1.18840071, 1.62735385])"
1017,1391,"array([1.18810638, 1.66933351])"
1018,459,"array([1.22884472, 1.67921147])"
1019,1307,"array([1.26206872, 1.66674005])"
1020,145,"array([1.09628356, 1.7312878 ])"
1021,756,"array([1.16219014, 1.68223237])"
1022,971,"array([1.15564822, 1.68684858])"
1023,613,"array([1.06131891, 1.7206865 ])"
1024,146,"array([1.06998025, 1.81409272])"
1025,1245,"array([1.11065906, 1.74284728])"
1026,476,"array([1.15296197, 1.83512056])"
1027,528,"array([1.09131914, 1.83641399])"
1028,482,"array([1.11429933, 1.75435616])"
1029,208,"array([1.14919163, 1.76525909])"
1030,676,"array([1.10721286, 1.77338324])"
1031,1021,"array([1.19472233, 1.73747469])"
1032,561,"array([1.10338617, 1.60531858])"
1033,1042,"array([1.02344004, 1.66326242])"
1034,1127,"array([1.10904453, 1.74856654])"
1035,152,"array([0.95170546, 1.69567088])"
1036,209,"array([0.88802358, 1.69030884])"
1037,611,"array([0.88609358, 1.70691751])"
1038,462,"array([1.15694572, 1.76223528])"
1039,154,"array([1.15405882, 1.82593849])"
1040,155,"array([1.05469164, 1.66514304])"
1041,223,"array([1.05177002, 1.67210613])"
1042,456,"array([1.11997986, 1.77343433])"
1043,941,"array([1.06777178, 1.74415906])"
1044,460,"array([1.14521078, 1.61886218])"
1045,783,"array([1.1596467 , 1.60727144])"
1046,650,"array([1.14553784, 1.59092677])"
1047,840,"array([1.17753347, 1.58879929])"
1048,934,"array([1.13166027, 1.64527157])"
1049,1223,"array([1.16990748, 1.58134772])"
1050,162,"array([1.1288938 , 1.62291245])"
1051,119,"array([1.22418969, 1.62377056])"
1052,532,"array([1.21290156, 1.64680278])"
1053,102,"array([1.24292356, 1.63537589])"
1054,1081,"array([1.17242931, 1.61238811])"
1055,131,"array([1.22051212, 1.60440744])"
1056,261,"array([1.18426566, 1.67399371])"
1057,749,"array([1.20068206, 1.63490025])"
1058,182,"array([1.18635751, 1.76678931])"
1059,165,"array([0.90105843, 1.81903322])"
1060,220,"array([1.22073559, 1.79459742])"
1061,485,"array([1.18752672, 1.77219975])"
1062,167,"array([1.19787173, 1.62679546])"
1063,372,"array([1.20904212, 1.59427568])"
1064,453,"array([1.19235847, 1.65748338])"
1065,974,"array([1.21449092, 1.63296075])"
1066,221,"array([1.20066308, 1.60026064])"
1067,1146,"array([1.21177793, 1.60234942])"
1068,678,"array([1.2114143 , 1.61075135])"
1069,1205,"array([1.18540156, 1.65429822])"
1070,400,"array([1.22995065, 1.57818839])"
1071,1237,"array([1.19664365, 1.61771856])"
1072,1367,"array([1.20903463, 1.57896358])"
1073,168,"array([1.21055681, 1.66440944])"
1074,1069,"array([1.16837374, 1.63237869])"
1075,214,"array([1.14027428, 1.70059281])"
1076,169,"array([0.89570543, 1.68142408])"
1077,703,"array([0.874182  , 1.68274141])"
1078,361,"array([0.8800834, 1.692464 ])"
1079,1153,"array([0.89461214, 1.70245396])"
1080,1330,"array([0.87212085, 1.64915166])"
1081,1316,"array([1.14238832, 1.58412443])"
1082,1215,"array([1.21677988, 1.58619612])"
1083,990,"array([1.22403913, 1.61094993])"
1084,1392,"array([1.22283968, 1.64318605])"
1085,748,"array([1.1905542 , 1.69821753])"
1086,1426,"array([1.22667005, 1.67003863])"
1087,1323,"array([1.16193274, 1.66668552])"
1088,1116,"array([1.10865125, 1.73253326])"
1089,768,"array([1.08884147, 1.71226503])"
1090,172,"array([1.17322294, 1.60477713])"
1091,1355,"array([1.19383456, 1.63400451])"
1092,317,"array([1.13155019, 1.63864268])"
1093,1085,"array([1.15196466, 1.61124184])"
1094,608,"array([1.19055561, 1.55866364])"
1095,882,"array([1.17807845, 1.63456515])"
1096,1110,"array([1.22965525, 1.59984954])"
1097,720,"array([1.13039164, 1.58615405])"
1098,303,"array([1.19646616, 1.72993333])"
1099,198,"array([1.00434913, 1.76117153])"
1100,610,"array([1.0814195 , 1.81826047])"
1101,377,"array([1.00153939, 1.78729715])"
1102,765,"array([1.01548227, 1.78293388])"
1103,1063,"array([1.00720554, 1.76993584])"
1104,1087,"array([1.08078313, 1.76506239])"
1105,272,"array([1.11881955, 1.77784546])"
1106,912,"array([1.24060223, 1.74897104])"
1107,636,"array([1.18901335, 1.64953924])"
1108,559,"array([1.18113135, 1.66900658])"
1109,1198,"array([1.19480254, 1.72510338])"
1110,836,"array([1.20883813, 1.70260215])"
1111,474,"array([1.18724361, 1.64076066])"
1112,1230,"array([1.21120919, 1.74296674])"
1113,953,"array([1.19744895, 1.67227432])"
1114,399,"array([1.21559474, 1.71677596])"
1115,699,"array([1.18136556, 1.70724121])"
1116,339,"array([1.22955871, 1.61601189])"
1117,618,"array([1.20584349, 1.65475458])"
1118,787,"array([1.18210786, 1.62039654])"
1119,178,"array([1.06560302, 1.59608995])"
1120,635,"array([1.09739029, 1.78139578])"
1121,506,"array([1.0369919 , 1.64892633])"
1122,580,"array([1.0421156 , 1.64244729])"
1123,1151,"array([1.07949849, 1.66403054])"
1124,355,"array([1.18569893, 1.78974564])"
1125,1376,"array([1.16904536, 1.73287507])"
1126,1026,"array([1.17148016, 1.76467057])"
1127,1111,"array([1.23680149, 1.80942401])"
1128,846,"array([1.18199565, 1.75959809])"
1129,654,"array([1.16854816, 1.79648822])"
1130,20,"array([1.22415161, 1.78560681])"
1131,1416,"array([1.19756411, 1.79433865])"
1132,873,"array([1.18381991, 1.78177433])"
1133,352,"array([1.22446834, 1.82400209])"
1134,183,"array([1.14634579, 1.812824  ])"
1135,1257,"array([1.2649418 , 1.60592674])"
1136,264,"array([1.20804309, 1.62409465])"
1137,853,"array([1.24677752, 1.66423413])"
1138,1306,"array([1.28464319, 1.62712702])"
1139,1353,"array([1.28728898, 1.64562663])"
1140,841,"array([1.25730454, 1.63120137])"
1141,715,"array([1.24231486, 1.67528715])"
1142,773,"array([1.27587565, 1.65160347])"
1143,187,"array([1.1915558 , 1.52686512])"
1144,486,"array([1.12660727, 1.57763871])"
1145,369,"array([1.1691988 , 1.52245688])"
1146,553,"array([1.15879216, 1.5413799 ])"
1147,467,"array([1.15688566, 1.51815565])"
1148,412,"array([1.13029538, 1.56511082])"
1149,190,"array([1.09926465, 1.74639785])"
1150,191,"array([1.1347787 , 1.57628322])"
1151,560,"array([1.12239857, 1.67152442])"
1152,792,"array([0.9938094 , 1.76778702])"
1153,363,"array([0.9822643 , 1.83445044])"
1154,249,"array([1.05340609, 1.77867187])"
1155,404,"array([0.98587205, 1.76843936])"
1156,327,"array([0.96037715, 1.8120735 ])"
1157,1191,"array([1.11213312, 1.78818562])"
1158,84,"array([1.22335438, 1.69381819])"
1159,1337,"array([1.09196348, 1.58200539])"
1160,554,"array([1.10016712, 1.61472246])"
1161,1145,"array([0.95210051, 1.73782544])"
1162,1017,"array([0.94681028, 1.71394637])"
1163,619,"array([0.95762675, 1.74376442])"
1164,1403,"array([1.19911054, 1.7411558 ])"
1165,1381,"array([1.15336278, 1.79700306])"
1166,888,"array([1.20097633, 1.76077063])"
1167,202,"array([1.06679152, 1.73198422])"
1168,900,"array([1.06262369, 1.74874339])"
1169,204,"array([1.08990254, 1.80388611])"
1170,1107,"array([0.97783636, 1.68412674])"
1171,206,"array([1.21390435, 1.81372511])"
1172,916,"array([1.06257057, 1.66616351])"
1173,968,"array([0.93412784, 1.78846429])"
1174,625,"array([0.90921691, 1.69550112])"
1175,457,"array([0.86011795, 1.74962082])"
1176,212,"array([0.99282661, 1.80560927])"
1177,1369,"array([1.00149993, 1.81414446])"
1178,909,"array([0.96360648, 1.82143372])"
1179,423,"array([0.97101041, 1.81473346])"
1180,954,"array([0.93535123, 1.75314574])"
1181,959,"array([1.02532859, 1.82763335])"
1182,781,"array([0.93579988, 1.77731482])"
1183,213,"array([1.18176382, 1.69145219])"
1184,1417,"array([1.21799319, 1.74328588])"
1185,544,"array([1.2387738 , 1.70049702])"
1186,890,"array([1.24296257, 1.72975389])"
1187,1169,"array([1.12958455, 1.65860713])"
1188,1097,"array([0.89448194, 1.71186574])"
1189,819,"array([1.15483245, 1.80645847])"
1190,1425,"array([1.24417426, 1.687932  ])"
1191,1075,"array([1.20839001, 1.71123482])"
1192,302,"array([1.21113519, 1.72276122])"
1193,432,"array([1.0473901 , 1.58525986])"
1194,226,"array([1.05226129, 1.55967162])"
1195,680,"array([1.1047534 , 1.58955613])"
1196,421,"array([1.21957234, 1.55869848])"
1197,727,"array([1.13976323, 1.82851554])"
1198,1009,"array([1.20659129, 1.63134943])"
1199,766,"array([1.04909877, 1.67830813])"
1200,224,"array([1.02837452, 1.78498804])"
1201,1053,"array([1.06435361, 1.82317925])"
1202,518,"array([1.03076625, 1.83979319])"
1203,794,"array([1.01890556, 1.68376564])"
1204,333,"array([1.06814459, 1.61474225])"
1205,364,"array([0.88519025, 1.73842894])"
1206,1270,"array([0.89753554, 1.66395639])"
1207,231,"array([1.12226959, 1.56042014])"
1208,454,"array([1.12324735, 1.54391795])"
1209,736,"array([1.11478793, 1.55035608])"
1210,234,"array([1.13837419, 1.56418016])"
1211,232,"array([1.18310092, 1.56178868])"
1212,507,"array([1.17577749, 1.55275305])"
1213,744,"array([1.16107009, 1.59856294])"
1214,8,"array([0.98493531, 1.58799552])"
1215,1034,"array([1.14400636, 1.57205074])"
1216,252,"array([1.1076381 , 1.54751705])"
1217,530,"array([1.13198953, 1.53286143])"
1218,937,"array([1.16419868, 1.66115526])"
1219,466,"array([1.19396991, 1.77382317])"
1220,239,"array([1.06312767, 1.83638786])"
1221,1165,"array([1.05369499, 1.78754321])"
1222,443,"array([1.07326173, 1.80582579])"
1223,538,"array([1.07581092, 1.63439804])"
1224,1244,"array([1.20052444, 1.64303068])"
1225,987,"array([1.23647941, 1.72478809])"
1226,820,"array([1.2188511 , 1.73482991])"
1227,156,"array([1.11937879, 1.84328309])"
1228,242,"array([1.13648876, 1.80835089])"
1229,863,"array([1.18297816, 1.66232829])"
1230,293,"array([1.1045533 , 1.72082773])"
